                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     199                                      570                  1.0000000000000000E+000                  1.0000000000000000E-004                  1.0000000000000000E+009                  4.1730860950423352E+007                  6.5422624592976490E+002                  1.8127675414990158E-006                  1.0480169171819267E-001                  1.6697179649771229E+001                  7.5969999999994742E-001                  2.5562114293196449E-005                  2.4017443788575962E-001                  1.7234416803928880E-005                  5.0517137046674772E-006                  4.6902638225742498E-005                  1.0425122119374032E-005                  1.9096884503347407E-002                  0.0000000000000000E+000                  1.4507903157192012E-002                  4.8815674431853864E-007                  4.5865835009607408E-003                  3.2912366718717929E-007                  9.6471993162012025E-008                  8.9569426509929154E-007                  1.9908735304697827E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4571305708374325E+003                  4.5205943907214806E+010                  1.0534657128489728E+014                  4.0861870374238098E-015                  4.0861870374238098E-015                  0.0000000000000000E+000                  1.7449533148269435E-016                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000000E+016                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20260613"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      10                  1.9096884501705075E-002                 -9.7963789484466679E-001                  2.8299839655195265E+000                 -4.2802748324087005E+000                  6.1100845643521913E+000                  7.5969999999999993E-001                  2.4020000000000025E-001                  9.9999999999766942E-005                  9.1839289943681170E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.9096884501227651E-002                 -9.7963950886059292E-001                  2.8339623252236610E+000                 -4.2597832020117679E+000                  6.1345700615480618E+000                  7.5969999999999982E-001                  2.4020000000000030E-001                  9.9999999999877964E-005                  9.6307444176106647E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.9096884500651903E-002                 -9.7964136560689519E-001                  2.8372073083764633E+000                 -4.2439436843850835E+000                  6.1536674157673739E+000                  7.5969999999999982E-001                  2.4020000000000030E-001                  9.9999999999877964E-005                  9.9910139096205870E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.9096884500364029E-002                 -9.7964226073909988E-001                  2.8393582054370872E+000                 -4.2338224024517030E+000                  6.1659479455878943E+000                  7.5969999999999982E-001                  2.4020000000000030E-001                  9.9999999999877964E-005                  1.0228272133029670E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.9096884500076156E-002                 -9.7964313525670210E-001                  2.8425636459777293E+000                 -4.2192453501152576E+000                  6.1837413475245384E+000                  7.5969999999999982E-001                  2.4020000000000039E-001                  9.9999999999766942E-005                  1.0579950084609861E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.9096884499500404E-002                 -9.7964482657499730E-001                  2.8467905686398791E+000                 -4.2008377355665178E+000                  6.2063860499554711E+000                  7.5969999999999982E-001                  2.4020000000000039E-001                  9.9999999999766942E-005                  1.1041430912923722E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.9096884498924657E-002                 -9.7964644772313270E-001                  2.8513512866699049E+000                 -4.1818900293340606E+000                  6.2299001328220305E+000                  7.5969999999999971E-001                  2.4020000000000047E-001                  9.9999999999766942E-005                  1.1537561020624581E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.9096884498239444E-002                 -9.7964829474248438E-001                  2.8562143377041154E+000                 -4.1625645833828013E+000                  6.2540899970122688E+000                  7.5969999999999960E-001                  2.4020000000000055E-001                  9.9999999999877964E-005                  1.2066638103550436E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.9096884497554232E-002                 -9.7965006139615363E-001                  2.8609730879360393E+000                 -4.1444082540936442E+000                  6.2770036589181135E+000                  7.5969999999999960E-001                  2.4020000000000058E-001                  9.9999999999766942E-005                  1.2585876125196464E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.9096884496869020E-002                 -9.7965175573505414E-001                  2.8644645841856660E+000                 -4.1314726461124209E+000                  6.2934291161978599E+000                  7.5969999999999949E-001                  2.4020000000000072E-001                  9.9999999999766942E-005                  1.2969437427689868E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.9096884496526412E-002                 -9.7965257805051087E-001                  2.8667609508832084E+000                 -4.1231528003578379E+000                  6.3040442211314867E+000                  7.5969999999999949E-001                  2.4020000000000072E-001                  9.9999999999766942E-005                  1.3222312351887741E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.9096884496183807E-002                 -9.7965338476721930E-001                  2.8701579188342961E+000                 -4.1110964138578234E+000                  6.3194958166907744E+000                  7.5969999999999926E-001                  2.4020000000000086E-001                  9.9999999999877964E-005                  1.3597565214224889E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.9096884495498595E-002                 -9.7965495403921510E-001                  2.8745771857721096E+000                 -4.0957299638579432E+000                  6.3392785608820823E+000                  7.5969999999999926E-001                  2.4020000000000086E-001                  9.9999999999877964E-005                  1.4091381486713072E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.9096884494813383E-002                 -9.7965646877330692E-001                  2.8788809434035714E+000                 -4.0811094064543720E+000                  6.3581995538953402E+000                  7.5969999999999926E-001                  2.4020000000000086E-001                  9.9999999999877964E-005                  1.4577934221753844E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.9096884494128167E-002                 -9.7965793337763163E-001                  2.8830702901508514E+000                 -4.0671653285388887E+000                  6.3763307516966625E+000                  7.5969999999999926E-001                  2.4020000000000086E-001                  9.9999999999877964E-005                  1.5057682216580028E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.9096884493442955E-002                 -9.7965935171830898E-001                  2.8891706363199625E+000                 -4.0474153207820374E+000                  6.4021830466166127E+000                  7.5969999999999838E-001                  2.4020000000000172E-001                  9.9999999999877964E-005                  1.5764437989453625E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.9096884492072530E-002                 -9.7966206232646103E-001                  2.8949741158247884E+000                 -4.0288278258162569E+000                  6.4265830997077291E+000                  7.5969999999999815E-001                  2.4020000000000197E-001                  9.9999999999877964E-005                  1.6459996509167813E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.9096884491387318E-002                 -9.7966336086625305E-001                  2.8987319532644125E+000                 -4.0170572801001727E+000                  6.4421202041721086E+000                  7.5969999999999782E-001                  2.4020000000000208E-001                  1.0000000000010001E-004                  1.6916313560369370E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.9096884490702105E-002                 -9.7966462469596371E-001                  2.9042077168728437E+000                 -4.0002367687974587E+000                  6.4644311398343568E+000                  7.5969999999999782E-001                  2.4020000000000233E-001                  9.9999999999877964E-005                  1.7590545545831405E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.9096884489331681E-002                 -9.7966705636009421E-001                  2.9111396111982755E+000                 -3.9791186623097321E+000                  6.4925014860278409E+000                  7.5969999999999749E-001                  2.4020000000000272E-001                  9.9999999999766942E-005                  1.8475391434988833E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.9096884487961256E-002                 -9.7966937264834353E-001                  2.9178658474961998E+000                 -3.9588321443033010E+000                  6.5195353403358096E+000                  7.5969999999999704E-001                  2.4020000000000313E-001                  9.9999999999766942E-005                  1.9367475304569667E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.9096884486519246E-002                 -9.7967169873929938E-001                  2.9227462630065419E+000                 -3.9440243784903357E+000                  6.5392395250528601E+000                  7.5969999999999682E-001                  2.4020000000000336E-001                  9.9999999999766942E-005                  2.0045840846940614E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.9096884485798236E-002                 -9.7967282281124124E-001                  2.9258965511786585E+000                 -3.9345281898923239E+000                  6.5518960141982374E+000                  7.5969999999999638E-001                  2.4020000000000377E-001                  9.9999999999877964E-005                  2.0493386417456837E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.9096884485077233E-002                 -9.7967392257968389E-001                  2.9304718284526676E+000                 -3.9207976903641226E+000                  6.5702151205264654E+000                  7.5969999999999538E-001                  2.4020000000000474E-001                  9.9999999999877964E-005                  2.1158301758239673E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.9096884483635224E-002                 -9.7967605368835653E-001                  2.9347955329329212E+000                 -3.9075546258961333E+000                  6.5877930152834754E+000                  7.5969999999999449E-001                  2.4020000000000566E-001                  9.9999999999877964E-005                  2.1820141572082652E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.9096884482914217E-002                 -9.7967708725214064E-001                  2.9375900699779369E+000                 -3.8990200353858278E+000                  6.5991285068435284E+000                  7.5969999999999394E-001                  2.4020000000000619E-001                  9.9999999999877964E-005                  2.2257652019971726E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.9096884482193210E-002                 -9.7967810071015826E-001                  2.9416554912615926E+000                 -3.8866268141755764E+000                  6.6155957394607983E+000                  7.5969999999998095E-001                  2.4020000000001923E-001                  9.9999999999766942E-005                  2.2908710606207553E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.9096884480751201E-002                 -9.7968007062300744E-001                  2.9467859140768229E+000                 -3.8707401305154452E+000                  6.6366239874117348E+000                  7.5969999999998095E-001                  2.4020000000001923E-001                  9.9999999999766942E-005                  2.3771362403964072E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.9096884479309191E-002                 -9.7968196980302769E-001                  2.9516469154897491E+000                 -3.8555554162683694E+000                  6.6566812544087952E+000                  7.5969999999998095E-001                  2.4020000000001923E-001                  9.9999999999766942E-005                  2.4626398180041753E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.9096884477867178E-002                 -9.7968380375103015E-001                  2.9562649145478788E+000                 -3.8410130416602630E+000                  6.6758532703638904E+000                  7.5969999999997895E-001                  2.4020000000002120E-001                  9.9999999999877964E-005                  2.5474230263543911E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.9096884476425168E-002                 -9.7968557732805828E-001                  2.9607744632772564E+000                 -3.8267037815579532E+000                  6.6946841954074019E+000                  7.5969999999997750E-001                  2.4020000000002273E-001                  9.9999999999766942E-005                  2.6337107010598719E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.9096884474907833E-002                 -9.7968738308267578E-001                  2.9651695655490160E+000                 -3.8126140288697998E+000                  6.7131824621546485E+000                  7.5969999999997628E-001                  2.4020000000002395E-001                  9.9999999999766942E-005                  2.7215453103905973E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.9096884473390498E-002                 -9.7968913121503509E-001                  2.9693504777256927E+000                 -3.7990669249818758E+000                  6.7309251807482182E+000                  7.5969999999997528E-001                  2.4020000000002492E-001                  9.9999999999766942E-005                  2.8087730733397723E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.9096884471873167E-002                 -9.7969082567913623E-001                  2.9733335860462353E+000                 -3.7860188458925892E+000                  6.7479716589604539E+000                  7.5969999999997428E-001                  2.4020000000002584E-001                  9.9999999999877964E-005                  2.8954442642965766E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.9096884470355832E-002                 -9.7969247001035042E-001                  2.9790221144591404E+000                 -3.7673512077661915E+000                  6.7723492798998919E+000                  7.5969999999997317E-001                  2.4020000000002698E-001                  9.9999999999877964E-005                  3.0241400029988411E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.9096884467321162E-002                 -9.7969562036067426E-001                  2.9859750981780406E+000                 -3.7438174754485769E+000                  6.8028609317852364E+000                  7.5969999999997184E-001                  2.4020000000002828E-001                  9.9999999999877964E-005                  3.1946126059914359E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.9096884464286493E-002                 -9.7969860460461222E-001                  2.9908697892444489E+000                 -3.7268103575809839E+000                  6.8247820195002360E+000                  7.5969999999997184E-001                  2.4020000000002828E-001                  9.9999999999877964E-005                  3.3237939004595359E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.9096884462689905E-002                 -9.7970011439132765E-001                  2.9941055062240864E+000                 -3.7155650953470949E+000                  6.8392767528057385E+000                  7.5969999999997184E-001                  2.4020000000002828E-001                  9.9999999999877964E-005                  3.4120825265822119E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.9096884461093314E-002                 -9.7970158560180309E-001                  2.9972194727307735E+000                 -3.7046658781975599E+000                  6.8533034899698473E+000                  7.5969999999997095E-001                  2.4020000000002922E-001                  9.9999999999766942E-005                  3.4999049944698365E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.9096884459496727E-002                 -9.7970302036408086E-001                  3.0002211143504027E+000                 -3.6940922675100185E+000                  6.8668915101078474E+000                  7.5969999999997051E-001                  2.4020000000002961E-001                  9.9999999999877964E-005                  3.5872763736182838E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.9096884457900136E-002                 -9.7970442063023577E-001                  3.0045595169421278E+000                 -3.6788312160656615E+000                  6.8865084541770587E+000                  7.5969999999997007E-001                  2.4020000000003008E-001                  9.9999999999877964E-005                  3.7172643895916777E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.9096884454706961E-002                 -9.7970712449952402E-001                  3.0099762108724653E+000                 -3.6594202076502649E+000                  6.9113583827953287E+000                  7.5969999999996951E-001                  2.4020000000003072E-001                  9.9999999999766942E-005                  3.8894709029625404E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.9096884451513786E-002                 -9.7970971022621522E-001                  3.0151953522618418E+000                 -3.6405589357918933E+000                  6.9354607067823268E+000                  7.5969999999996884E-001                  2.4020000000003125E-001                  9.9999999999877964E-005                  4.0644879325768569E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.9096884448153831E-002                 -9.7971231541880055E-001                  3.0189754891019533E+000                 -3.6266864883058996E+000                  6.9531286465691400E+000                  7.5969999999996829E-001                  2.4020000000003186E-001                  9.9999999999877964E-005                  4.1982517592554258E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.9096884446473852E-002                 -9.7971357708128937E-001                  3.0214192797959467E+000                 -3.6177480398567292E+000                  6.9645203164529619E+000                  7.5969999999996796E-001                  2.4020000000003225E-001                  9.9999999999766942E-005                  4.2867780544642199E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.9096884444793877E-002                 -9.7971481305288011E-001                  3.0249774308646109E+000                 -3.6047736714767122E+000                  6.9810666126656464E+000                  7.5969999999996751E-001                  2.4020000000003264E-001                  9.9999999999877964E-005                  4.4186297519620006E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.9096884441433922E-002                 -9.7971721227009456E-001                  3.0294772538997057E+000                 -3.5881680878937345E+000                  7.0021916228527337E+000                  7.5969999999996674E-001                  2.4020000000003314E-001                  1.0000000000010001E-004                  4.5933571669343169E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.9096884438073964E-002                 -9.7971952152060338E-001                  3.0338640988430243E+000                 -3.5719180280455824E+000                  7.0228507266551388E+000                  7.5969999999996629E-001                  2.4020000000003383E-001                  9.9999999999877964E-005                  4.7710765409902954E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.9096884434538525E-002                 -9.7972186217666557E-001                  3.0381414292198081E+000                 -3.5560076415859903E+000                  7.0430623578129099E+000                  7.5969999999996629E-001                  2.4020000000003383E-001                  9.9999999999877964E-005                  4.9517875031600539E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.9096884431003089E-002                 -9.7972411867029674E-001                  3.0422216517302734E+000                 -3.5407990198326669E+000                  7.0623754335622424E+000                  7.5969999999996629E-001                  2.4020000000003383E-001                  9.9999999999877964E-005                  5.1309677996031296E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.9096884427467650E-002                 -9.7972629754443252E-001                  3.0461260283753395E+000                 -3.5262368840864897E+000                  7.0808664629226081E+000                  7.5969999999996540E-001                  2.4020000000003455E-001                  9.9999999999988987E-005                  5.3086479071593711E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.9096884423932210E-002                 -9.7972840460217026E-001                  3.0519238864841451E+000                 -3.5048459683929836E+000                  7.1080951067960214E+000                  7.5969999999996474E-001                  2.4020000000003522E-001                  9.9999999999988987E-005                  5.5809493517321973E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.9096884416492058E-002                 -9.7973262577952691E-001                  3.0573713530474258E+000                 -3.4842960127662383E+000                  7.1341362045338634E+000                  7.5969999999996396E-001                  2.4020000000003594E-001                  1.0000000000010001E-004                  5.8557901170399293E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.9096884412771985E-002                 -9.7973463886863865E-001                  3.0608557949688184E+000                 -3.4712776137624828E+000                  7.1506683156024691E+000                  7.5969999999996396E-001                  2.4020000000003594E-001                  1.0000000000010001E-004                  6.0369160234923106E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.9096884409051908E-002                 -9.7973659253568501E-001                  3.0642995244224780E+000                 -3.4584160818389811E+000                  7.1670025220219467E+000                  7.5969999999996318E-001                  2.4020000000003675E-001                  1.0000000000010001E-004                  6.2214022635797900E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.9096884405137564E-002                 -9.7973858826906079E-001                  3.0677018302687209E+000                 -3.4457110965495064E+000                  7.1831381129105933E+000                  7.5969999999996318E-001                  2.4020000000003675E-001                  1.0000000000010001E-004                  6.4092203720786320E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.9096884401223216E-002                 -9.7974052649069010E-001                  3.0726181376129764E+000                 -3.4275359523463460E+000                  7.2062706601220752E+000                  7.5969999999996174E-001                  2.4020000000003813E-001                  1.0000000000010001E-004                  6.6878821796409693E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.9096884393394523E-002                 -9.7974424412588490E-001                  3.0773166536057874E+000                 -3.4099408457366391E+000                  7.2286064977313345E+000                  7.5969999999996096E-001                  2.4020000000003894E-001                  1.0000000000010001E-004                  6.9692803963247006E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.9096884389275769E-002                 -9.7974612239047720E-001                  3.0804476186530017E+000                 -3.3983434256653546E+000                  7.2433639336249671E+000                  7.5969999999996096E-001                  2.4020000000003894E-001                  1.0000000000010001E-004                  7.1612534107682603E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.9096884385157015E-002                 -9.7974795118499791E-001                  3.0834832359112045E+000                 -3.3871348293351229E+000                  7.2576365807695451E+000                  7.5969999999996096E-001                  2.4020000000003894E-001                  1.0000000000010001E-004                  7.3518547328531382E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.9096884381038258E-002                 -9.7974973340671734E-001                  3.0864302522135993E+000                 -3.3762906624876980E+000                  7.2714552813707458E+000                  7.5969999999996030E-001                  2.4020000000003960E-001                  1.0000000000010001E-004                  7.5411256458810273E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.9096884376919504E-002                 -9.7975147169917476E-001                  3.0908677334994921E+000                 -3.3601541834676629E+000                  7.2920704777053116E+000                  7.5969999999995952E-001                  2.4020000000004033E-001                  1.0000000000021103E-004                  7.8319010216621837E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.9096884368251844E-002                 -9.7975499646269204E-001                  3.0965593424521485E+000                 -3.3394274471629295E+000                  7.3185441200014409E+000                  7.5969999999995874E-001                  2.4020000000004113E-001                  1.0000000000010001E-004                  8.2220438825035322E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.9096884359584190E-002                 -9.7975835703756853E-001                  3.1020945117434442E+000                 -3.3194336745193724E+000                  7.3441296752526171E+000                  7.5969999999995808E-001                  2.4020000000004177E-001                  1.0000000000021103E-004                  8.6169580289298715E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.9096884350463951E-002                 -9.7976173406366640E-001                  3.1061417308176118E+000                 -3.3048219336503526E+000                  7.3628307762237180E+000                  7.5969999999995741E-001                  2.4020000000004249E-001                  1.0000000000010001E-004                  8.9176190894947086E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.9096884345903831E-002                 -9.7976336674036446E-001                  3.1087700211543292E+000                 -3.2954422177175742E+000                  7.3748654471185118E+000                  7.5969999999995741E-001                  2.4020000000004249E-001                  1.0000000000010001E-004                  9.1161774605199023E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.9096884341343712E-002                 -9.7976496455106221E-001                  3.1127470167998545E+000                 -3.2814140672396626E+000                  7.3929095414322346E+000                  7.5969999999995663E-001                  2.4020000000004327E-001                  1.0000000000010001E-004                  9.4214940185441857E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
